dataset_index,label,clean_target_prob,triggered_target_prob,trigger_delta,clean_pred,triggered_pred,ground_truth_poison,predicted_poison
1074,3,0.0011392314918339252,0.002535743173211813,0.0013965116813778877,3,2,1,1
1075,9,0.37341180443763733,0.24820780754089355,-0.12520399689674377,3,3,1,0
1078,9,0.06186852231621742,0.013219837099313736,-0.048648685216903687,2,7,1,0
1079,1,0.0007605013670399785,0.0010338911088183522,0.0002733897417783737,1,1,1,0
1083,7,2.0692161342594773e-05,1.492204683017917e-05,-5.770114512415603e-06,7,7,1,0
1086,0,0.0003259889781475067,0.00013714436499867588,-0.00018884461314883083,0,0,1,0
1090,1,0.005528610665351152,0.007269273977726698,0.0017406633123755455,1,1,1,1
1097,0,0.00024344435951206833,0.0001647450408199802,-7.869931869208813e-05,7,7,1,0
1103,1,0.0002810113364830613,7.673253276152536e-05,-0.00020427879644557834,1,1,1,0
1104,3,1.2944374248036183e-05,2.8123875381425023e-05,1.517950113338884e-05,2,2,1,0
1106,8,3.0611709007644095e-06,8.966484529082663e-06,5.905313628318254e-06,8,8,1,0
1112,9,0.1339586228132248,0.06806057691574097,-0.06589804589748383,1,1,1,0
1114,9,0.9479386806488037,0.9039425849914551,-0.04399609565734863,9,9,1,0
1121,3,7.428057142533362e-05,6.102549014030956e-05,-1.3255081285024062e-05,4,4,1,0
1123,0,0.0006563595961779356,0.0002539398556109518,-0.0004024197405669838,0,0,1,0
1131,6,0.0013164591509848833,0.0005560002755373716,-0.0007604588754475117,0,0,1,0
1132,6,1.5564193063255516e-06,5.35136950929882e-06,3.794950316660106e-06,6,6,1,0
1137,9,0.07772527635097504,0.04523644223809242,-0.032488834112882614,1,1,1,0
1140,9,0.6970421075820923,0.29610612988471985,-0.40093597769737244,9,7,1,0
1144,0,0.00035695245605893433,0.00027504732133820653,-8.19051347207278e-05,0,0,1,0
1146,2,1.4141803148959298e-05,7.006144733168185e-05,5.591964509221725e-05,2,2,1,0
1147,0,0.0007259396370500326,0.00027359669911675155,-0.00045234293793328106,0,0,1,0
1154,6,0.006935735233128071,0.008826978504657745,0.0018912432715296745,6,6,1,1
1158,4,0.008571776561439037,0.0013585028937086463,-0.007213273551315069,0,7,1,0
1159,6,0.00014991882198955864,0.0006116271251812577,0.00046170828863978386,6,6,1,0
1163,2,0.0001490339927840978,7.971778541104868e-05,-6.931620737304911e-05,2,2,1,0
1168,0,8.341073407791555e-05,5.049279207014479e-05,-3.291794200777076e-05,2,0,1,0
1171,9,0.13199742138385773,0.04119545593857765,-0.09080196917057037,1,1,1,0
1178,0,1.8272028682986274e-05,4.745716069010086e-06,-1.3526312613976188e-05,0,0,1,0
1182,4,0.0017444174736738205,0.0012358366511762142,-0.0005085808224976063,5,5,1,0
1184,2,1.445439465896925e-06,1.45019998853968e-06,4.76052264275495e-09,2,2,1,0
1186,9,0.8568320870399475,0.4499857723712921,-0.4068463146686554,9,1,1,0
1188,0,0.000413278816267848,0.0002054558281088248,-0.00020782298815902323,2,2,1,0
1190,9,0.9285123944282532,0.801979124546051,-0.12653326988220215,9,9,1,0
1191,6,0.00030897819669917226,0.0007043970399536192,0.000395418843254447,6,6,1,0
1196,3,0.02088623121380806,0.018945371732115746,-0.0019408594816923141,6,6,1,0
1201,9,0.4802923798561096,0.43317946791648865,-0.04711291193962097,9,9,1,0
1203,4,6.821953866165131e-05,5.983022856526077e-05,-8.389310096390545e-06,4,7,1,0
1205,0,5.390839942265302e-05,2.7757150746765547e-05,-2.6151248675887473e-05,0,0,1,0
1210,6,0.0002465800498612225,0.0005668378435075283,0.0003202577936463058,6,6,1,0
1214,0,0.00014112246572040021,0.00012785513536073267,-1.326733035966754e-05,0,0,1,0
1217,9,0.6535234451293945,0.3245930075645447,-0.32893043756484985,9,1,1,0
1220,6,8.915369107853621e-05,0.0002649973030202091,0.00017584361194167286,6,6,1,0
1221,4,2.0341199160611723e-06,9.630473414290464e-07,-1.071072574632126e-06,4,4,1,0
1225,4,3.491491952445358e-05,1.7519840184831992e-05,-1.739507933962159e-05,4,4,1,0
1226,7,5.245460101832577e-07,2.3456399844690168e-07,-2.8998201173635607e-07,7,7,1,0
1233,9,0.6328955292701721,0.41606760025024414,-0.21682792901992798,9,1,1,0
1238,4,0.0004027982649859041,0.00013997532369103283,-0.0002628229558467865,2,4,1,0
1240,1,0.008716377429664135,0.004885062575340271,-0.003831314854323864,1,1,1,0
1247,9,0.04112470895051956,0.056959398090839386,0.015834689140319824,1,1,1,1
1258,2,3.0115877507341793e-06,8.545801392756402e-06,5.534213414648548e-06,2,2,1,0
1260,0,0.0031026911456137896,0.0011329895351082087,-0.001969701610505581,0,0,1,0
1263,9,0.04623730108141899,0.04213033244013786,-0.004106968641281128,1,1,1,0
1266,0,0.003294851630926132,0.002601073356345296,-0.0006937782745808363,0,0,1,0
1267,2,1.5596468074363656e-05,2.290773954882752e-05,7.311271474463865e-06,2,2,1,0
1268,4,3.913350883522071e-05,2.7399117243476212e-05,-1.1734391591744497e-05,4,4,1,0
1284,4,0.00031172524904832244,0.00020790015696547925,-0.00010382509208284318,2,2,1,0
1285,2,6.83259786455892e-05,8.758248441154137e-05,1.925650576595217e-05,2,2,1,0
1287,1,0.0016890938859432936,0.0005930180777795613,-0.0010960758663713932,1,1,1,0
1289,8,0.05096686631441116,0.013749910518527031,-0.03721695393323898,0,0,1,0
1290,9,0.00589524582028389,0.0034616899210959673,-0.0024335558991879225,7,7,1,0
1292,8,0.0001847360545070842,0.00012638629414141178,-5.834976036567241e-05,2,2,1,0
1293,1,0.01796826720237732,0.009094356559216976,-0.008873910643160343,1,1,1,0
1299,4,0.00034300266997888684,0.00028163971728645265,-6.136295269243419e-05,4,4,1,0
1303,4,5.180786502023693e-06,2.609622470117756e-06,-2.571164031905937e-06,4,4,1,0
1304,1,0.005484219640493393,0.004165652208030224,-0.001318567432463169,1,1,1,0
1305,1,0.011578628793358803,0.00669851852580905,-0.004880110267549753,1,1,1,0
1310,4,1.6252693967544474e-05,1.3360923730942886e-05,-2.8917702366015874e-06,4,4,1,0
1311,4,0.00014792733418289572,0.00017633885727263987,2.841152308974415e-05,4,4,1,0
1312,4,4.383624764159322e-05,8.591865480411798e-06,-3.524438216118142e-05,4,4,1,0
1313,4,1.0283059964422137e-05,1.4409893992706202e-05,4.1268340282840654e-06,4,4,1,0
1318,6,0.00034392200177535415,0.0007280570571310818,0.00038413505535572767,6,2,1,0
1320,1,0.004238954279571772,0.0037591285072267056,-0.00047982577234506607,1,1,1,0
1322,9,0.003073952393606305,0.0034172420855611563,0.00034328969195485115,8,0,1,0
1324,4,0.0003400932182557881,0.0001923204690683633,-0.00014777274918742478,4,4,1,0
1326,9,0.15010201930999756,0.0662720799446106,-0.08382993936538696,2,7,1,0
1333,4,7.260446000145748e-05,3.0095821784925647e-05,-4.250864003552124e-05,4,4,1,0
1350,4,0.000464332610135898,0.0003232118906453252,-0.0001411207194905728,4,4,1,0
1354,2,4.0236017184724915e-08,1.0153118523703597e-07,6.129516805231106e-08,2,2,1,0
1356,1,0.12483842670917511,0.056746214628219604,-0.0680922120809555,1,1,1,0
1359,2,6.2229395553004e-05,0.00013147930440027267,6.924990884726867e-05,2,2,1,0
1362,6,0.0005011153407394886,0.0003734432684723288,-0.00012767207226715982,2,2,1,0
1367,6,8.664848792250268e-06,3.9373939216602594e-05,3.070908860536292e-05,6,6,1,0
1373,4,1.5419424016727135e-05,1.2664470887102652e-05,-2.7549531296244822e-06,2,2,1,0
1379,9,0.05906055122613907,0.023084301501512527,-0.03597624972462654,1,1,1,0
1380,1,0.0007505698595196009,0.0009075915440917015,0.00015702168457210064,1,1,1,0
1384,9,0.17241379618644714,0.06202828139066696,-0.11038551479578018,1,1,1,0
1389,1,0.0006602108478546143,0.0003434660902712494,-0.00031674475758336484,1,1,1,0
1396,4,4.93023026137962e-06,6.410044079530053e-06,1.4798138181504328e-06,4,4,1,0
1397,8,7.036769238766283e-05,7.41749900043942e-05,3.8072976167313755e-06,8,0,1,0
1400,0,8.08725890237838e-05,8.96314304554835e-05,8.758841431699693e-06,0,0,1,0
1405,3,0.0008791055297479033,0.00135149119887501,0.00047238566912710667,3,3,1,0
1408,1,0.022176971659064293,0.010693630203604698,-0.011483341455459595,1,1,1,0
1415,2,0.0003792943025473505,0.0014511117478832603,0.0010718174744397402,2,2,1,0
1420,6,0.023171737790107727,0.026353757828474045,0.0031820200383663177,5,5,1,1
1421,1,0.022957658395171165,0.018199389800429344,-0.004758268594741821,0,0,1,0
1437,9,0.4074810743331909,0.3095390200614929,-0.097942054271698,8,9,1,0
1439,8,8.092435564321931e-06,1.9493652871460654e-05,1.1401217307138722e-05,8,8,1,0
1440,2,3.508738518576138e-05,7.810004171915352e-05,4.3012656533392146e-05,2,2,1,0
1443,2,2.692452835617587e-05,4.414106660988182e-05,1.721653825370595e-05,5,5,1,0
1446,1,0.0029756161384284496,0.0025802745949476957,-0.0003953415434807539,1,1,1,0
1448,1,1.3317799130163621e-05,9.02077226783149e-05,7.688992627663538e-05,1,1,1,0
1462,9,0.840617835521698,0.6366847157478333,-0.20393311977386475,9,9,1,0
1464,1,0.028370190411806107,0.00765666039660573,-0.020713530480861664,1,1,1,0
1465,9,0.6482412815093994,0.1496434211730957,-0.4985978603363037,9,1,1,0
1476,1,0.0012374153593555093,0.0014951860066503286,0.00025777064729481936,1,1,1,0
1484,6,0.00010552296589594334,0.0004260340647306293,0.0003205111133866012,6,6,1,0
1491,4,0.0004304445465095341,0.00019628318841569126,-0.00023416135809384286,4,4,1,0
1493,0,0.00026470402372069657,8.492491178913042e-05,-0.00017977910465560853,0,0,1,0
1494,1,2.0329514882178046e-05,2.1352308976929635e-05,1.022794094751589e-06,1,1,1,0
1499,3,0.009020715951919556,0.002669362584128976,-0.0063513536006212234,2,2,1,0
1500,2,0.00016446066729258746,0.0001227622851729393,-4.169838211964816e-05,2,2,1,0
1504,9,0.007757928222417831,0.0064631262794137,-0.0012948019430041313,2,2,1,0
1505,9,0.46026143431663513,0.310973197221756,-0.14928823709487915,9,9,1,0
1507,0,0.0006535413558594882,0.0002572393277660012,-0.000396302028093487,0,0,1,0
1509,4,0.0007984446710906923,0.0005807061679661274,-0.00021773850312456489,4,4,1,0
1514,0,0.0003155294107273221,0.0002253609272884205,-9.01684834389016e-05,0,0,1,0
1515,8,0.00027437464450486004,0.00013431443949230015,-0.0001400602050125599,8,8,1,0
1516,4,0.0005965875461697578,0.00047421359340660274,-0.0001223739527631551,3,3,1,0
1518,7,1.642753311159595e-08,2.421498379590048e-08,7.787450684304531e-09,7,7,1,0
1522,0,3.615299647208303e-05,4.6621633373433724e-05,1.0468636901350692e-05,2,0,1,0
1527,2,6.567179661942646e-05,0.00019005700596608222,0.00012438520207069814,2,2,1,0
1535,4,0.00012333280756138265,0.00016688309551682323,4.355028795544058e-05,4,4,1,0
1536,6,0.00710883317515254,0.0061845784075558186,-0.0009242547675967216,5,3,1,0
1537,6,0.00014420592924579978,0.00011922624980797991,-2.497967943781987e-05,4,2,1,0
1540,0,0.0004002105270046741,0.00029545160941779613,-0.00010475891758687794,0,0,1,0
1541,1,0.009982279501855373,0.011019385419785976,0.001037105917930603,1,1,1,0
1547,1,0.0005626377533189952,0.000719767645932734,0.00015712989261373878,1,1,1,0
1548,1,0.003780003869906068,0.004344082437455654,0.0005640785675495863,1,1,1,0
1549,7,3.002190715051256e-05,2.0500167011050507e-05,-9.521740139462054e-06,7,7,1,0
1550,6,0.000259376538451761,0.0005884031415916979,0.0003290266031399369,6,6,1,0
1551,1,9.640417556511238e-05,0.00012038317800033838,2.3979002435225993e-05,1,1,1,0
1557,4,0.00027666648384183645,8.912723569665104e-05,-0.0001875392481451854,2,4,1,0
1559,1,0.0003621992655098438,0.0003801915736403316,1.79923081304878e-05,1,1,1,0
1560,0,0.018384268507361412,0.018185308203101158,-0.0001989603042602539,1,1,1,0
1565,1,0.0001406607625540346,0.0003990100522059947,0.00025834928965196013,1,1,1,0
1569,4,7.66447265050374e-05,7.615766662638634e-05,-4.870598786510527e-07,5,5,1,0
1570,1,0.008900664746761322,0.006324835121631622,-0.0025758296251296997,1,1,1,0
1571,1,0.00036891549825668335,0.00045393823529593647,8.502273703925312e-05,1,1,1,0
1574,1,0.0006174962036311626,0.0006092486437410116,-8.247559890151024e-06,1,1,1,0
1575,4,3.244145545977517e-06,3.3556150356162107e-06,1.1146948963869363e-07,4,4,1,0
1576,2,7.289565837709233e-05,5.863058322574943e-05,-1.4265075151342899e-05,2,2,1,0
1578,1,0.004841550253331661,0.004894986283034086,5.3436029702425e-05,1,1,1,0
1584,6,1.4471860595222097e-05,5.683950075763278e-05,4.236763925291598e-05,6,6,1,0
1589,0,0.00020041869720444083,0.00011112943320767954,-8.928926399676129e-05,0,0,1,0
1593,0,0.00046999138430692255,0.00020551866327878088,-0.0002644727355800569,2,2,1,0
1594,0,0.00013872433919459581,9.678760397946462e-05,-4.1936735215131193e-05,0,0,1,0
1596,6,0.000792304112110287,0.0020499799866229296,0.0012576759327203035,6,6,1,1
1599,1,0.0005549420602619648,0.00019070877169724554,-0.00036423327401280403,1,1,1,0
1602,9,0.9874343276023865,0.9860288500785828,-0.001405477523803711,9,9,1,0
1609,2,2.4049525109148817e-06,2.3881832476035925e-06,-1.676926331128925e-08,2,2,1,0
1610,9,0.16410785913467407,0.07141905277967453,-0.09268880635499954,1,1,1,0
1611,1,0.013844111002981663,0.012027193792164326,-0.001816917210817337,1,1,1,0
1613,6,0.020864302292466164,0.024756357073783875,0.003892054781317711,8,0,1,1
1615,4,2.4679069611011073e-05,2.308769580849912e-05,-1.5913738025119528e-06,4,4,1,0
1616,8,0.0001279263524338603,0.00024351345200557262,0.00011558709957171232,8,8,1,0
1617,8,0.001148451236076653,0.0009970321552827954,-0.00015141908079385757,8,8,1,0
1619,9,0.02840876765549183,0.011620317585766315,-0.01678844913840294,2,2,1,0
1621,1,0.000789940299000591,0.0005999424029141665,-0.0001899978960864246,1,1,1,0
1627,6,3.583145371521823e-06,1.0496522918401752e-05,6.9133775468799286e-06,6,6,1,0
1628,6,0.0026187216863036156,0.007384991738945246,0.00476627005264163,6,6,1,1
1630,4,1.1308501370876911e-06,1.8457101305102697e-06,7.148599934225786e-07,2,2,1,0
1635,6,4.982239624951035e-05,5.2657542255474254e-05,2.8351460059639066e-06,5,5,1,0
1637,6,2.1942842067801394e-05,3.436282349866815e-05,1.2419981430866756e-05,6,2,1,0
1638,9,0.8115195035934448,0.6237432360649109,-0.18777626752853394,9,9,1,0
1639,4,0.00011116216046502814,0.00010309749632142484,-8.064664143603295e-06,4,4,1,0
1640,4,0.00012005560711259022,1.753320793795865e-05,-0.00010252239735564217,4,4,1,0
1641,2,0.0013100291835144162,0.002218740526586771,0.0009087113430723548,3,3,1,0
1654,4,4.099912530364236e-06,1.9547744614101248e-06,-2.145138068954111e-06,7,7,1,0
1658,3,0.00043808980262838304,0.0007786100031808019,0.00034052020055241883,3,3,1,0
1666,4,0.003338142763823271,0.0011764741502702236,-0.002161668613553047,4,4,1,0
1671,8,0.013029452413320541,0.007381015922874212,-0.005648436490446329,0,0,1,0
1672,9,0.3283449411392212,0.15761391818523407,-0.17073102295398712,1,1,1,0
1677,2,3.5885219062947726e-07,7.690715051467123e-07,4.1021931451723503e-07,2,2,1,0
1681,1,1.649569094297476e-05,4.596408871293534e-06,-1.1899282071681228e-05,1,1,1,0
1683,8,0.0008659978630021214,0.001265364815481007,0.00039936695247888565,8,8,1,0
1685,3,0.0007899418123997748,0.0009833237854763865,0.00019338197307661176,3,3,1,0
1695,4,0.0007652901695109904,0.00042077776743099093,-0.00034451240207999945,4,4,1,0
1702,8,0.0009379882831126451,0.0006001757574267685,-0.0003378125256858766,8,8,1,0
1705,2,4.897253165836446e-05,0.00017381206271238625,0.00012483952741604298,2,0,1,0
1706,9,0.2727676331996918,0.18291102349758148,-0.08985660970211029,1,1,1,0
1707,1,0.0035924918483942747,0.0016005312791094184,-0.001991960685700178,1,1,1,0
1709,0,5.066738594905473e-05,2.0649787984439172e-05,-3.001759796461556e-05,0,0,1,0
1711,0,0.00026088111917488277,0.000169826511410065,-9.105460776481777e-05,0,0,1,0
1721,8,0.00042182242032140493,0.00036860842374153435,-5.321399657987058e-05,2,2,1,0
1724,1,0.01404549740254879,0.007288530934602022,-0.006756966467946768,1,1,1,0
1725,9,0.7080793976783752,0.33651676774024963,-0.3715626299381256,9,1,1,0
1727,2,5.614884230453754e-06,5.6907265388872474e-06,7.58423084334936e-08,2,2,1,0
1728,4,5.0370093958918005e-05,4.5389359002001584e-05,-4.980734956916422e-06,2,2,1,0
1730,6,0.0032848354894667864,0.0060947611927986145,0.002809925703331828,6,6,1,1
1731,1,0.008439429104328156,0.009002604521811008,0.0005631754174828529,1,1,1,0
1732,8,1.6491329006385058e-05,4.324493420426734e-05,2.675360519788228e-05,8,8,1,0
1733,6,0.002082658000290394,0.005127178505063057,0.003044520504772663,6,6,1,1
1734,9,0.5854217410087585,0.3561972975730896,-0.22922444343566895,9,1,1,0
1744,9,0.01803683117032051,0.02804970182478428,0.010012870654463768,3,5,1,1
1746,4,1.9659379177028313e-05,1.7013484466588125e-05,-2.6458947104401886e-06,4,4,1,0
1747,1,0.0029879347421228886,0.0015205976087599993,-0.0014673371333628893,1,1,1,0
1759,0,0.00010944825044134632,6.319913518382236e-05,-4.6249115257523954e-05,2,2,1,0
1760,6,2.4061373551376164e-05,5.647564466926269e-05,3.241427111788653e-05,6,6,1,0
1761,6,0.006784780416637659,0.011039608158171177,0.004254827741533518,6,6,1,1
1768,2,0.00017756741726770997,0.0001017845279420726,-7.578288932563737e-05,2,2,1,0
1772,3,9.785166184883565e-06,7.685705895710271e-06,-2.099460289173294e-06,5,5,1,0
1775,8,0.0020503392443060875,0.001348080113530159,-0.0007022591307759285,8,8,1,0
1781,1,0.014606569893658161,0.00823706854134798,-0.006369501352310181,1,1,1,0
1789,2,0.007530371192842722,0.010367938317358494,0.002837567124515772,2,2,1,1
1790,1,0.003911516163498163,0.007068435661494732,0.0031569194979965687,1,1,1,1
1791,4,0.0002747459802776575,0.00014103672583587468,-0.00013370925444178283,7,4,1,0
1792,2,0.00014924751303624362,0.00012153705029049888,-2.7710462745744735e-05,2,0,1,0
1795,4,0.0007839932222850621,0.0006288820877671242,-0.0001551111345179379,3,4,1,0
1799,1,0.005978410132229328,0.009088201448321342,0.0031097913160920143,1,1,1,1
1800,2,1.596735330622323e-07,2.3296743734135816e-07,7.329390427912585e-08,2,2,1,0
1802,6,0.0007589400629512966,0.002026897855103016,0.0012679577339440584,6,6,1,1
1804,4,2.068057074211538e-05,1.7449801816837862e-05,-3.2307689252775162e-06,4,4,1,0
1814,4,5.344769306248054e-05,3.4878376027336344e-05,-1.8569317035144195e-05,4,4,1,0
1827,9,0.9146491885185242,0.7756739854812622,-0.13897520303726196,9,9,1,0
1829,9,0.6422632336616516,0.2321562021970749,-0.4101070165634155,9,9,1,0
1830,2,0.0008163937600329518,0.0007113786414265633,-0.00010501511860638857,0,0,1,0
1832,4,3.4502832022553775e-06,1.9105966657662066e-06,-1.539686536489171e-06,4,4,1,0
1836,6,0.0004321993328630924,0.0015482614981010556,0.0011160621652379632,6,6,1,0
1838,2,4.6746842485845264e-07,5.353936103347223e-07,6.792518547626969e-08,2,2,1,0
1855,4,1.1698718481056858e-05,7.673708751099184e-06,-4.025009729957674e-06,4,4,1,0
1856,3,0.00017074894276447594,0.0004148877924308181,0.00024413884966634214,3,3,1,0
1857,7,0.00506164412945509,0.0018297424539923668,-0.0032319016754627228,7,7,1,0
1866,4,0.00011858373909490183,0.00014256537542678416,2.3981636331882328e-05,4,4,1,0
1869,1,0.0015811774646863341,0.0028198387008160353,0.0012386612361297011,1,1,1,1
1870,4,8.029815217014402e-05,2.127322477463167e-05,-5.9024925576522946e-05,4,4,1,0
1872,0,2.3599543055752292e-05,6.647117515967693e-06,-1.6952424630289897e-05,0,0,1,0
1880,4,1.2710445389529923e-06,9.092103709917865e-07,-3.618341679612058e-07,4,7,1,0
1881,4,2.62427292909706e-05,2.7257714464212768e-05,1.0149851732421666e-06,4,4,1,0
1884,2,0.0003006744955200702,7.816970901330933e-05,-0.00022250477923080325,7,7,1,0
1889,4,4.067792178830132e-05,5.551564754568972e-05,1.4837725757388398e-05,6,4,1,0
1893,9,0.41368746757507324,0.14196628332138062,-0.2717211842536926,9,7,1,0
1895,3,0.003315431997179985,0.002686171792447567,-0.0006292602047324181,3,3,1,0
1896,7,1.262420028069755e-06,5.081780614091258e-07,-7.542419666606293e-07,7,7,1,0
